Threshold,Baseline,MDNet,MDNet VOT bb16,MDNet VOT bb32,MDNet DAVIS bb16,MDNet DAVIS bb32,MDNet DAVIS bb64,Hourglass w/ Parent Network 1HG,Hourglass w/ Parent Network 1HG x2 s5,Hourglass w/o Parent Network 1HG,Hourglass w/o Parent Network 2HG,Hourglass w/o Parent Network 1HG x2 sigma 5,Hourglass w/o Parent Network 2HG x2 sigma5,Hourglass Online Training,ResNet101 sigma40,ResNet101 sigma40 + Temporal Kalman Filter,ResNet101 sigma20,ResNet50 sigma40,"ResNet50 Multiscale sigma96,48,24",Features ResNet Basic metriceuclidean patchsize1,Features ResNet Basic metriceuclidean patchsize3,Features ResNet Basic metriceuclidean patchsize5,Features ResNet Basic metriccosine patchsize1,Features ResNet Basic metriccosine patchsize3,Features ResNet Basic metriccosine patchsize5,Features Metric Learning (480p) Basic metriceuclidean patchsize1,Features Metric Learning (480p) Basic metriceuclidean patchsize3,Features Metric Learning (480p) Basic metriceuclidean patchsize5,Features Metric Learning (480p) Basic metriccosine patchsize1,Features Metric Learning (480p) Basic metriccosine patchsize3,Features Metric Learning (480p) Basic metriccosine patchsize5,Features Metric Learning (320p) Basic metriceuclidean patchsize1,Features Metric Learning (320p) Basic metriceuclidean patchsize3,Features Metric Learning (320p) Basic metriceuclidean patchsize5,Features Metric Learning (320p) Basic metriccosine patchsize1,Features Metric Learning (320p) Basic metriccosine patchsize3,Features Metric Learning (320p) Basic metriccosine patchsize5,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize1,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize3,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize5,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize1,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize3,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize5
115,0.6688384079134143,0.8888156419266244,0.5088331843884882,0.7011503305636185,0.5426478093948776,0.7396354267887526,0.6940018969889801,0.7859948180692907,0.7700751734219737,0.8460401005665537,0.841090306921961,0.7882117626961355,0.8104046796613584,0.7042952148282335,0.8744122744615003,0.8832229404093653,0.8139174422856736,0.8954938024127842,0.9162129407917299,0.624238568866494,0.6866228367698076,0.7548832331511548,0.7227511515740973,0.7079006172491851,0.7765808744613675,0.7340257794711175,0.862725318271747,0.8721855765373374,0.733299035285071,0.8734973763162373,0.8823089633985305,0.7600051102897476,0.8415162599158477,0.8245300410370162,0.7600051102897476,0.8603326629091952,0.8447594794618138,0.7724742468891559,0.7964338386970614,0.8161964804963378,0.7724742468891559,0.8072182537569227,0.8162022925895059
116,0.6726807792416793,0.8918699767790895,0.512375231048401,0.7068693236020104,0.5457765905910787,0.7451443350668951,0.6987096812480944,0.7868179167100281,0.7706826105552975,0.846801630054857,0.8414105009895841,0.7893797617427256,0.8117337558448906,0.7058648097361813,0.8750356907447114,0.8839421135505924,0.81443065068238,0.895569782527512,0.9164526820978581,0.6272674437348997,0.6893677961788252,0.7572034757589726,0.7267884301560028,0.709611352188285,0.7776336676877212,0.7345076702764239,0.8639123160646309,0.8748344862563594,0.7337809260903774,0.8745800573225376,0.8842703963476699,0.7632156413458386,0.8433680554653885,0.8267680634882837,0.7632156413458386,0.8613084479526417,0.8460395262626524,0.7750980881094528,0.7990621207387354,0.8178466216463546,0.7750980881094528,0.809963283529433,0.8178466216463546
117,0.676225958024973,0.8924418604651163,0.5215570947191869,0.7114514724607766,0.5535808627603042,0.7481820922779108,0.7026260616090597,0.7875826975107715,0.7715097746139122,0.8472844905126643,0.8423087091715725,0.7896472801489848,0.8135460707546412,0.7067567153009483,0.8754147263378749,0.8846854726771757,0.8150195567224812,0.8956457626422397,0.9169093014225989,0.6287568644495843,0.6931245890525453,0.7596434150826854,0.7289680886878013,0.710273329054586,0.7779557596405974,0.7350736138595072,0.8664739910782162,0.8771537656839538,0.7343468696734606,0.8758847917459596,0.8864550601903967,0.7644964579103967,0.8448739300028195,0.8307139330095564,0.7644964579103967,0.8624405093378985,0.8463633479616852,0.7768026580020813,0.8025192098738636,0.8202841482730395,0.7768026580020813,0.8119853375032068,0.8189463253049782
118,0.683367329367231,0.8959078937844828,0.5243595111526683,0.7141574376694656,0.5568943326938346,0.7514200571999899,0.7127170807703558,0.7893650806225342,0.7722713113337791,0.8477333106557913,0.8427756357029171,0.7899147985552438,0.815005638029996,0.7090821850219433,0.8759308264441151,0.8858168644867559,0.8160990656948541,0.8957217427569674,0.9173555565882561,0.6297318337053249,0.6945877666527375,0.7603220917094796,0.7293135207848815,0.7108728183916881,0.7782778515934736,0.7361965046066908,0.8678983968660813,0.8782679413266073,0.7354697604206443,0.8764459529454343,0.8875391804945685,0.7675771116901804,0.8472807182942544,0.8327195857231146,0.7675771116901804,0.8636279771282757,0.8467530081337514,0.7795466539404664,0.804667276878152,0.8224381321512606,0.7795466539404664,0.8141588525296041,0.8224400183248249
119,0.686851031855519,0.8987199281559859,0.5268648433991956,0.7182196165827465,0.5640301556134265,0.7588461559856734,0.7137943066991397,0.7898691329770346,0.7727378489162916,0.848882021035575,0.8431485742949482,0.7907785944410957,0.8157837813853654,0.7101071844690339,0.8765414125919879,0.8862409177051779,0.8169268405145794,0.8957977228716951,0.917790139591753,0.6304365364774922,0.6986445566406992,0.7607397035605549,0.7296562064849242,0.7123999559990692,0.7797741278801881,0.7370199556312556,0.8691694447070146,0.8792212110479977,0.7362932114452091,0.877672095088747,0.8886151206340296,0.7695631780718728,0.8497198674966462,0.8354538170345367,0.7695631780718728,0.8648648378802252,0.8483788486996303,0.7821321560092813,0.8073415534636171,0.8238372025712372,0.7821321560092813,0.8182427162543148,0.8252286911781682
120,0.6901321363894658,0.90323318287799,0.5312505782428388,0.7231060682981605,0.5698756724854857,0.7616253772684463,0.718879601457317,0.7917043925701681,0.7731340827983708,0.8511913144345292,0.8434153905767603,0.7911038428062581,0.8174251963942732,0.7113017925379126,0.8767020986398137,0.8866223679879762,0.8170577653634284,0.8958737029864229,0.9180781218101832,0.6313639785687609,0.7003138924096085,0.7634592016691885,0.7300467137607458,0.7143748630567095,0.7821432168525035,0.7381373749116944,0.8733499387987333,0.8812282560627444,0.7374106307256479,0.8806408584522275,0.890902349560421,0.7725481411346932,0.8511690962094353,0.8373519482599908,0.7725481411346932,0.865088711660012,0.8517687428214907,0.7850448756961035,0.8089025802423953,0.8257064264606545,0.7850448756961035,0.822062187474668,0.8276994943177569
121,0.6939270397248894,0.9069260138325664,0.5424020917228701,0.7333452895962057,0.5769026342079489,0.7686314210897227,0.725354853227079,0.7924150106799146,0.7747172429723548,0.8524864230293008,0.8436822068585724,0.7914446238270455,0.8179804360547304,0.7132181468001664,0.8768627846876396,0.887369171249093,0.8171886902122776,0.8959496831011506,0.9183290042936062,0.6338721895730679,0.7014662895660474,0.765162379860598,0.7304818228713643,0.7164020709291208,0.7824146212915428,0.7420697260355379,0.8783246181240375,0.8829899157661465,0.7413429818494913,0.8823875238508189,0.8919130002425695,0.7733498536615513,0.8521956335811062,0.8406460607820565,0.7733498536615513,0.8653125854397988,0.8527727944250736,0.7909435258511813,0.8094810115277097,0.8262915956697244,0.7909435258511813,0.825046945525456,0.8290525497349037
122,0.6963994579281806,0.9090381846951892,0.543504509837567,0.7377499309453007,0.5812869335401329,0.7723135744683258,0.7287444304619053,0.7933646229634314,0.7752699760864661,0.8529953633437478,0.8447315622601373,0.7932147242042913,0.8190742743010688,0.7161732365715542,0.8770234707354654,0.8890225255552742,0.8173196150611266,0.8960256632158784,0.9185798867770292,0.6364680560080682,0.7034725340505591,0.7676274140193042,0.7324119578059274,0.7170739165937074,0.782686025730582,0.7434607862524233,0.8825271562444473,0.8852510818048737,0.7427340420663767,0.883656169904487,0.892221215063274,0.7739230675278177,0.8538587096702124,0.8420871544969821,0.7739230675278177,0.8655364592195856,0.8537026165869145,0.7929975607164363,0.8162488020958374,0.8300913554366977,0.7929975607164363,0.8287296205273993,0.8329162627800468
123,0.7014446304785393,0.9111132638805279,0.5494988771288799,0.7443982687427885,0.5891316585895957,0.7813819111708957,0.7331168600213854,0.7964556604108987,0.7758842569976191,0.8538537580734954,0.8453453609584045,0.7946653913290883,0.8210012805092897,0.7177674443052812,0.8772551201495487,0.8902670433185352,0.8174505399099757,0.8962898308977223,0.9189850745876457,0.6389862779650577,0.7094325998241953,0.772072881866851,0.7329630374862943,0.717490589510847,0.7851122031009354,0.7450752502448881,0.8844348925825585,0.8861112312174614,0.7443485060588415,0.8848578543048609,0.8931377443023129,0.7746308215155289,0.8545709620550764,0.8448411649097484,0.7746308215155289,0.8676310715757594,0.8574619225628698,0.7947212351773343,0.8174595670205977,0.8320222805446329,0.7947212351773343,0.8298142181833884,0.8352375969869699
124,0.7046539639562779,0.9133000680756345,0.5564006196694751,0.7485072866164625,0.5949667636751979,0.7880390492047792,0.740574934096029,0.7969065750244546,0.7769269514408021,0.8560642495219457,0.84744349537315,0.7950432691300867,0.8227770021893701,0.71948330510581,0.8783242128831285,0.8907390016854924,0.8175814647588248,0.8968684535349607,0.9193553769549698,0.6410264614794706,0.7108131608608327,0.7747799418014086,0.7335966249057027,0.7178981135484875,0.7858895478603181,0.7455706512267141,0.885068958844145,0.8868700423778082,0.7448439070406676,0.8854996770836592,0.8956281351129955,0.7750901352293562,0.8561698199893207,0.8471682485041486,0.7750901352293562,0.8689570569394792,0.8590800275646385,0.7982593475362539,0.8208922345255419,0.8327904071821765,0.7982593475362539,0.8326213084110574,0.8371331971128958
125,0.7091934843961365,0.9157707681130846,0.5611144173485776,0.7562614848443218,0.6020966980835032,0.7940660716111455,0.7461110530987581,0.7974356122861758,0.7777459088609738,0.8584975985686295,0.8479495184812091,0.7956024303917726,0.8238673938086288,0.7202250292789024,0.8794519615355396,0.8913889338875147,0.818559848783658,0.897236845371484,0.919488975946767,0.6422198236401829,0.7124415247967791,0.7764866112398836,0.7344112146869053,0.7183056375861281,0.7867406165434818,0.7484077856615133,0.8869061730292981,0.8881664217212395,0.7476810414754669,0.8868099898700431,0.8975852747297532,0.7759174851798964,0.8568032543107856,0.8489531853213088,0.7759174851798964,0.8705647988218143,0.8594000841707855,0.7992249417449963,0.824976345051404,0.8345829498055969,0.7992249417449963,0.8366042520281483,0.8389718049228204
126,0.7153551294688039,0.9183888355028669,0.5625444106227424,0.7627517793260927,0.606011550843877,0.8033994580990754,0.7531505242567095,0.7984626805671665,0.7784914450614587,0.8593400027867423,0.8483681656581182,0.7961412695858224,0.8271126510171327,0.7214587761721413,0.8796811037994315,0.8918443712275385,0.8190398188230281,0.8977951110140056,0.9196225749385644,0.6439774151560715,0.7160115849393468,0.7775022944841344,0.7363664627598385,0.7215459939062451,0.7872316866301555,0.751801777900205,0.8873825168326157,0.8892784397375084,0.7510750337141585,0.8881225157391347,0.8981877476873423,0.7788294534071825,0.8590361635620019,0.8507386754946881,0.7788294534071825,0.8714785306682142,0.8597201407769325,0.8001208297653102,0.826384668538052,0.8366553601746094,0.8001208297653102,0.8380125755147962,0.8416682889223261
127,0.7221203185122663,0.9203233402561248,0.566074348060424,0.7721834227179715,0.6113232407559092,0.8103210933476453,0.7576049755856356,0.7998605432403779,0.7790347147118112,0.8601578534347458,0.8487460599492019,0.7973080362232102,0.8276754955807907,0.7225233909129185,0.8799102460633236,0.89205421808312,0.8197118162502454,0.8987687994494534,0.9197561739303617,0.6443125929374611,0.7166994607549643,0.7781582721061501,0.7373453163093364,0.7242614889628608,0.7874418797163505,0.7523506879719938,0.8884166634579369,0.8901211974604615,0.7516239437859472,0.889792695137179,0.8991017542143612,0.7810244163371219,0.8592456871772677,0.8522350279523939,0.7810244163371219,0.8719229914711965,0.8629513256532165,0.8015426036032585,0.829686750556488,0.8372606214791111,0.8015426036032585,0.8405731966218353,0.8438159979221621
128,0.7275673345031568,0.9207654580503657,0.5690731763488206,0.7801774003444343,0.6134742931292225,0.8155793930554435,0.7625703634662836,0.8007766020749965,0.7800314863961898,0.8610877600429362,0.8498637639716247,0.7982198239475391,0.8291502330470779,0.7230434711393566,0.8801273998755827,0.8922640649387015,0.8207995444433713,0.8991473263161849,0.9198897729221589,0.645234281088813,0.7192503811068118,0.7794419917655467,0.7399865489091808,0.7261703797289935,0.7876520728025456,0.7525785100592524,0.8903651339033812,0.8907483857263342,0.7518517658732059,0.8913880458175306,0.8993589648892106,0.7816933017056238,0.8594552107925335,0.8546547062873525,0.7816933017056238,0.8723209291041275,0.8641119366716405,0.8054006836044957,0.8327537871247582,0.838307140642089,0.8054006836044957,0.8422014615433628,0.8469030673434158
129,0.7304265440393084,0.922421825738146,0.5758494189403054,0.7874746532289008,0.6185369443462795,0.8230050578703609,0.7718128923090949,0.8017999473873159,0.7806717644084935,0.8629991746953862,0.8506612844673581,0.7988798448806856,0.8307433952966542,0.7243610047108824,0.88030389529616,0.8925637939615532,0.822058337268615,0.8993722663687822,0.9200233719139562,0.6477039067168316,0.7212968922469445,0.7801172330203027,0.7406595779891962,0.7278290420990345,0.788034233853333,0.752806332146511,0.8915116879973454,0.8930126847769683,0.7520795879604645,0.8924421795610704,0.8996161755640601,0.7832619761640405,0.8596647344077993,0.8562647310274618,0.7832619761640405,0.8726900417327751,0.8660344874379198,0.8098690669268116,0.839606060683594,0.8390042804133685,0.8098690669268116,0.8483575581214857,0.8482517283072397
130,0.7366286050458587,0.9227783286559899,0.5777615524378736,0.7926272271506317,0.6206195469437755,0.8292960931135487,0.7744249814485092,0.8022485351353944,0.7811793081742303,0.8635878735564918,0.8528887182469032,0.7996173769563092,0.8324629615205618,0.7249104267554708,0.8804803907167373,0.8934580697003031,0.8222602864927819,0.8995972064213795,0.920281453018539,0.6489403814649434,0.7239949137668767,0.7819885570643972,0.7417528194093248,0.7290874681931828,0.788928504454756,0.7531319120434176,0.8924658785414876,0.8954003209031365,0.7524051678573711,0.8936317252016049,0.9001329821273351,0.7867609963366358,0.8601978731100945,0.8566613089806968,0.7867609963366358,0.8737630462644009,0.8665191886614974,0.8122817523464521,0.8415703338688355,0.8396932344138368,0.8122817523464521,0.8502919303784698,0.8492760753034783
131,0.7436519113366802,0.9233195742910678,0.5879029303677352,0.7994696443957576,0.62501327191448,0.8346969784443267,0.777477425892372,0.802725116250805,0.7815092960445199,0.8652943252727147,0.8539804843030309,0.8000535499218914,0.8334020597665247,0.7254551080633873,0.8806568861373145,0.8940788765043638,0.8224622357169489,0.8998012603153387,0.9205833253492426,0.6498891631877919,0.726917265970469,0.7841387678622936,0.7422029541343221,0.7330423034365462,0.7908094719015683,0.7535348546517113,0.8930447807980725,0.8960336500706738,0.7528081104656649,0.8951413028731284,0.9007703089188432,0.7886876415652324,0.8611304144744405,0.8577420565514895,0.7886876415652324,0.8742455040129239,0.8668118340441816,0.8137551914272353,0.8424524803010388,0.8412160179623828,0.8137551914272353,0.85262689890569,0.8521171807530804
132,0.7463276431053973,0.9239103074969125,0.5949443994995827,0.8041860749309871,0.6314682823020193,0.8426487774959138,0.7828308674413288,0.8034765951020597,0.7818105516390039,0.8671856477595131,0.8546296577321848,0.8011402503030379,0.834594397748611,0.7261052903679436,0.8809551300436861,0.8943684347150748,0.8226641849411157,0.8999845665420847,0.921535571190049,0.6513949243930199,0.7297693455087851,0.7869882588066542,0.7434780790115356,0.736428847794369,0.793485637950423,0.7546228395623437,0.8941327787365583,0.8971263200313414,0.7538960953762972,0.8960405022517702,0.9025400487390738,0.7901937934700626,0.8617258829571166,0.8585393013378402,0.7901937934700626,0.8748742900637781,0.8671735519478693,0.8150007498613581,0.8439094092137179,0.8433729194801305,0.8150007498613581,0.8540838278183691,0.853765713574161
133,0.7480296287513036,0.9243472015605048,0.6022665899255318,0.8100514662223973,0.6362300148144957,0.8451027652124861,0.7868961915035264,0.8057369330837768,0.7836178919922148,0.8675292809726699,0.8562171069743187,0.8024840358298811,0.8353670590989031,0.7271071792322429,0.8816427261099561,0.8947036735642815,0.8228218340781375,0.9001678727688307,0.9217053555440229,0.6523709165295014,0.730691087945766,0.7885396433958637,0.7452343193587749,0.7384312518039664,0.7965660926730515,0.7561314078393396,0.8945171920080521,0.8986131869574389,0.7554046636532931,0.8971100276483511,0.9032618621213582,0.7931102921572022,0.8665503961542128,0.8591126241339223,0.7931102921572022,0.8762425585524729,0.8676710689401457,0.8156523020024655,0.8462432190347842,0.8441882964675046,0.8156523020024655,0.8562801954251686,0.8551243837503808
134,0.7484792480657642,0.9251373347252557,0.6134247685551942,0.8177018639239209,0.6426474909161967,0.8539654700513925,0.7907748747081706,0.8070153008930445,0.784365878896885,0.8679008001602573,0.8568610862059156,0.8032832352870831,0.8364258856921057,0.7302216802175874,0.881830476307951,0.8953891615514858,0.8229771185026395,0.9003511789955767,0.9218751398979967,0.6545022312316591,0.7313988438007498,0.7908938674839614,0.7467854086397814,0.739074057428517,0.7981762110203433,0.7569008511524317,0.8948893758605055,0.8992683406349177,0.7561741069663852,0.8975822308157902,0.9041124507388906,0.7953126123312451,0.8673857853623255,0.8595853180726284,0.7953126123312451,0.8785786812053133,0.8689704476944885,0.8160463772784691,0.8468881086953414,0.8459270547154638,0.8160463772784691,0.8577885096123105,0.8563902553350372
135,0.7506318002411877,0.9261095710300352,0.6197884741441585,0.8255302075711759,0.6460290194115995,0.8569589101520129,0.7940500341019612,0.8078669116040119,0.7847258455437254,0.8683127065062699,0.8573548238383665,0.8040848830264044,0.8373903934900057,0.7320113854148464,0.8820182265059459,0.8968059640772208,0.8231324029271417,0.9006492950932831,0.9220449242519706,0.6558733251228392,0.7318654108419527,0.7925969429283694,0.748989932489134,0.7401087970293729,0.7984904275598781,0.7581964073660103,0.895256970009131,0.8995807033417585,0.7574696631799639,0.8987882613091052,0.9043293492682218,0.7975222215882368,0.8693847912794529,0.8610840623070548,0.7975222215882368,0.8802678770411007,0.8698069768856421,0.8196112780800954,0.8482014739753263,0.8493360619398044,0.8196112780800954,0.8583795692577657,0.8582393885737641
136,0.7539022619157173,0.9266729697352789,0.6289379152120799,0.8323019516669854,0.647200882258333,0.8601284816720718,0.7966106866978203,0.808977633809992,0.7855034418572312,0.8692958876476349,0.8577182789038662,0.8052089583791415,0.8379299947699779,0.7326913160807198,0.8822059767039407,0.8971453315220574,0.8232876873516438,0.9010463928669762,0.9222147086059445,0.6593822487276924,0.7326178668118093,0.795954217061726,0.7497803209433469,0.7423425072986827,0.7990229154858086,0.7587510423859181,0.8955463938806519,0.9006081615217696,0.7580242981998715,0.8994070759330285,0.9045462477975531,0.7984564259086266,0.8701550318038294,0.8650019801807899,0.7984564259086266,0.8814026210175905,0.8705357262008779,0.8222190162579333,0.8493115650117983,0.850142027932598,0.8222190162579333,0.8588335241877005,0.8614731030351458
137,0.7570689188459451,0.9270927813260396,0.6364041444562459,0.8417379645541815,0.6509720530012859,0.8650655023759302,0.802987222313136,0.8098805797530326,0.787718550804785,0.8695512911845997,0.8579905270474144,0.806173548120632,0.8390104423778104,0.7346350712476976,0.8825271865433623,0.8974846989668942,0.8235312663910628,0.901654612229839,0.9223765445466697,0.6612510841456942,0.7343242218487397,0.8001869305600124,0.7517354123124369,0.7456559526205493,0.8003504066156318,0.7592391390261651,0.895809772838774,0.9009808507063822,0.7585123948401187,0.8999888401843739,0.9047631463268844,0.7991522860876245,0.8705146798759955,0.866448692703037,0.7991522860876245,0.8830396927349118,0.8722626461914091,0.823926616570928,0.8508337584446088,0.8514521520781765,0.823926616570928,0.859554688677167,0.8633838682968307
138,0.760225248784388,0.927607489706426,0.642761245076313,0.8466478433482927,0.6565810618448055,0.8671653967748927,0.8049044795712627,0.8109007129014396,0.7893805879853966,0.8698066947215647,0.8582627751909625,0.8064066332054515,0.8397787256035625,0.7371634950104433,0.8829133535436196,0.8977086476396063,0.824014489375111,0.9027105564142952,0.9225370932846962,0.6625232548279598,0.7362999999392738,0.801091506889358,0.7525056055680518,0.7464841943517555,0.8015042328535698,0.7609275332891033,0.8960731517968963,0.9019317996855322,0.7602007891030569,0.9004797566957219,0.9053664544676497,0.8016397386231966,0.8732852640548867,0.8675379808648283,0.8016397386231966,0.884012196647142,0.8739524255917049,0.8255050139279955,0.8520688995029893,0.8526539999130055,0.8255050139279955,0.8610390087381632,0.8652880177186734
139,0.7617826313524833,0.9282710892995228,0.6499388958460764,0.8512103548752566,0.6631652966855097,0.8722900396035068,0.8068064984342399,0.8114398433229896,0.7904056161846007,0.8703743639753478,0.8589598617320761,0.8066397182902708,0.8407170356741742,0.7392021414604946,0.8847330263955654,0.8979152360357983,0.8257160379376418,0.902869842811237,0.9226976420227229,0.6657092099404004,0.7370208122965143,0.8022090621053324,0.7557264793055409,0.7472162765690646,0.8045366489602581,0.7615660238871782,0.897221275262487,0.9022536155035057,0.7608392797011316,0.9006515046280409,0.9058176178305894,0.8038465025368265,0.875867291548606,0.8681265834344083,0.8038465025368265,0.8852927625836647,0.8758814235927147,0.8274156414879313,0.856222109642421,0.8546836548200467,0.8274156414879313,0.8644062717898418,0.8679546697578199
140,0.7636439220789538,0.9288978021278371,0.6545573928783729,0.8556518912195065,0.6671533050655664,0.8743596107767273,0.809550286440637,0.81210980388951,0.7936026605660672,0.8714199468058932,0.8606234301607567,0.8071236715068608,0.841614196321173,0.7404430524421207,0.8867532036315315,0.8981218244319901,0.8263466463351464,0.9030291292081786,0.9228581907607494,0.6680926859220893,0.7391375393842328,0.8037324299435983,0.7570787906054186,0.7480090012816933,0.8051832109743914,0.7632770748789781,0.8976968971614534,0.9025754313214792,0.7625503306929315,0.9008232525603598,0.906201299662653,0.804039246953985,0.8766874143907437,0.8690028366183665,0.804039246953985,0.8861526494198069,0.8767836251723522,0.8289006268987557,0.8598941673803822,0.858820388242486,0.8289006268987557,0.8678706418727731,0.8693076503503909
141,0.7670931527464163,0.9292806059812908,0.66296797185162,0.8575233718930888,0.6703639678189421,0.8756713178922709,0.8115960998620133,0.8138776853110513,0.7942811563845839,0.8717674587864027,0.8611581546131734,0.8075949891681548,0.842009806516094,0.7421566970247477,0.8871045403407622,0.8985240513254802,0.8264546209056588,0.9031884156051203,0.9230372175503764,0.6701432289280425,0.7398652690229022,0.8045653029182451,0.7596096605939637,0.7500361135870407,0.8061794745113685,0.7652203246750601,0.8981157666055043,0.9027375205759233,0.7644935804890136,0.9009950004926787,0.9077042660671176,0.8042319913711435,0.8774182337116665,0.8694553846983655,0.8042319913711435,0.8874460647437684,0.8773207815120457,0.8314543731675533,0.8621421923044859,0.8601611447515223,0.8314543731675533,0.869409634164951,0.86972183842436
142,0.769762171172582,0.9298262797046615,0.6704490760429795,0.8581864371276456,0.6760922332499215,0.8780605472475057,0.816566420758872,0.8151943780307599,0.7973604117711002,0.8722719640164354,0.8617942921129399,0.8079821040639692,0.8425898728222879,0.7426494844740673,0.8879671208669161,0.899070220235416,0.8265625954761713,0.9033831593172708,0.9232530898568476,0.6708740309238026,0.740649547016521,0.8049840557349764,0.7603426671450431,0.7523151410448726,0.8064748902742045,0.7666348269624136,0.8989181192073261,0.9028763884356041,0.7659080827763671,0.9012243642947102,0.9079745481955219,0.8044247357883021,0.8791594907283344,0.869773015920121,0.8044247357883021,0.890697313249479,0.877727846369204,0.8342720321197278,0.8640796224064043,0.8608930544234159,0.8342720321197278,0.8713470642668695,0.8704282675183972
143,0.7730751142731114,0.9315776931354056,0.6776355585440331,0.8599734705219334,0.6827825773366306,0.8803548384865534,0.8198802125623996,0.8160715903821245,0.8002028457472479,0.8737705403564171,0.863008176856057,0.8093532548114335,0.8438433090357591,0.7438991534069455,0.8882817438200672,0.8992897542256252,0.8266705700466838,0.904815402082844,0.9234689621633188,0.6711361276096526,0.7411621031690898,0.8058301960933528,0.7616867557669982,0.754434125371857,0.8070676971337686,0.7677789951521019,0.8995770789660458,0.9030152562952851,0.7670522509660553,0.9023120049017959,0.9082448303239262,0.8055172260515532,0.8810626152663324,0.8715742703990859,0.8055172260515532,0.8926512911024241,0.8797210715874564,0.8350731367811488,0.8671730796656366,0.8628219627445788,0.8350731367811488,0.8741178405667542,0.871980873860089
144,0.7749765814285117,0.9320379156687166,0.6840734314574846,0.8611836616679944,0.6850464587130268,0.881751218198079,0.820778189949176,0.8193028572476891,0.8025836097129436,0.8741385735139044,0.8643446891363011,0.8103929372902786,0.8452766582205111,0.7453969034194343,0.8884934742219269,0.8995092882158344,0.8267785446171961,0.905561129933321,0.92368483446979,0.6713982242955026,0.7437399559144259,0.8074788454568635,0.7635053700531603,0.7556515975956918,0.8098686075290139,0.7682319934212393,0.8999537417646754,0.903154124154966,0.7675052492351928,0.9029985749800503,0.909235410280876,0.8061489998791666,0.8814990548560788,0.8726231962466534,0.8061489998791666,0.8930188740183701,0.8803359959737683,0.8356775271360088,0.8706058711941375,0.8633103643835687,0.8356775271360088,0.877146568868556,0.8726018180845041
145,0.779348345874045,0.9324132846202684,0.6872903848796877,0.8625655409725262,0.6917354085101071,0.8833449851205245,0.8233576827728764,0.8200011781788139,0.8040559887930393,0.874466221775785,0.8655103221767743,0.8105809424336147,0.8454646633638472,0.7474808587889076,0.8887052046237867,0.8997909893063017,0.8268865191877086,0.9058843224185907,0.9253704725609415,0.6719330115223711,0.7448872538864046,0.8081328154409128,0.7639610254061355,0.7570132159738342,0.8106713777882949,0.7686351419024934,0.9002623771682657,0.9032929920146469,0.7679083977164468,0.904679859092807,0.9095052792258983,0.8087082725570197,0.8817569342022177,0.8737979560002179,0.8087082725570197,0.8949207263374713,0.8806230747322754,0.8387666090808287,0.8729483613241568,0.8641641719369633,0.8387666090808287,0.8802158031846218,0.874300084683436
146,0.7818550175441834,0.9326042663200432,0.694034395104383,0.8662060057390172,0.6975586612491814,0.8858064361796711,0.8322247839787407,0.8203441037728345,0.8055070088886405,0.874770561228402,0.8675678790781738,0.8107689475769506,0.8456526685071831,0.7493014980786477,0.8889005662316067,0.9005239906653856,0.826994493758221,0.9062075149038605,0.9258802881417995,0.6728509574760357,0.7498661101556334,0.8112358413755001,0.7641541385034518,0.7602968531146047,0.8111346959172774,0.7698214675684528,0.9016856617905534,0.9035776152535849,0.7690947233824063,0.9061466904913389,0.9097751481709206,0.8097371404354099,0.8819959791699478,0.8745207357956094,0.8097371404354099,0.896046271395078,0.8811722516423466,0.8395431459284213,0.8749895067088755,0.8666572374844087,0.8395431459284213,0.8828753797012318,0.8758560414210522
147,0.7845429427453544,0.9327952480198182,0.6984018627578416,0.8710188131382357,0.7021493369735136,0.8886637985122325,0.8333633902445038,0.8208788396474388,0.8058763319886463,0.8765175313592107,0.8678730188097386,0.8109569527202867,0.8458406736505192,0.7498772010518948,0.8890804407972026,0.900819239264191,0.8273195808316873,0.9074630950805471,0.9264666148763804,0.6743346675532282,0.7525330903520819,0.813714819198136,0.7643472516007682,0.7622590609399265,0.8136488719001681,0.771124516402014,0.9023081673721617,0.903944325391518,0.7703977722159675,0.9072568892866393,0.9105762614301934,0.8117728430520357,0.882235024137678,0.8748796138103372,0.8117728430520357,0.8975287432584442,0.8817745196359215,0.8413516526863435,0.8771124030288155,0.8680474322783448,0.8413516526863435,0.8851065890753272,0.8774650395934454
